date,age_days,price,pred_price,residual_ln
2015-03-21,2268.0,260.0249938964844,312.33199452165223,-0.18328895031122805
2015-03-22,2269.0,267.9599914550781,313.147550938911,-0.15583680446119974
2015-03-23,2270.0,266.739990234375,313.96487616108243,-0.16300675570869672
2015-03-24,2271.0,245.59500122070312,314.7839732426669,-0.24820276159818633
2015-03-25,2272.0,246.19700622558594,315.6048452420822,-0.24835888758410185
2015-03-26,2273.0,248.53199768066406,316.42749522167935,-0.241522531762965
2015-03-27,2274.0,247.0290069580078,317.2519262477452,-0.2501904114692266
2015-03-28,2275.0,252.79800415039062,318.07814139049384,-0.22970631297033073
2015-03-29,2276.0,242.71299743652344,318.9061437240895,-0.273017174385739
2015-03-30,2277.0,247.5260009765625,319.7359363266308,-0.25597982520872176
2015-03-31,2278.0,244.2239990234375,320.56752228016495,-0.2720070991653989
2015-04-01,2279.0,247.27200317382812,321.40090467069024,-0.26220030993444166
2015-04-02,2280.0,253.0050048828125,322.2360865881494,-0.24187519437786875
2015-04-03,2281.0,254.32200622558594,323.0730711264551,-0.23927731887603443
2015-04-04,2282.0,253.69700622558594,323.91186138346507,-0.24433077993299257
2015-04-05,2283.0,260.5979919433594,324.7524604610077,-0.220084272851083
2015-04-06,2284.0,255.49200439453125,325.59487146487515,-0.24246276777585773
2015-04-07,2285.0,253.17999267578125,326.43909750482635,-0.254142730658776
2015-04-08,2286.0,245.02200317382812,327.28514169459845,-0.2894837684971927
2015-04-09,2287.0,243.67599487304688,328.1330071518958,-0.2975795827951506
2015-04-10,2288.0,236.07200622558594,328.9826969984132,-0.3318682870582963
2015-04-11,2289.0,236.552001953125,329.83421435981535,-0.33242208232703874
2015-04-12,2290.0,236.1529998779297,330.6875623657605,-0.3366941097240952
2015-04-13,2291.0,224.58700561523438,331.54274414989584,-0.3894935579873815
2015-04-14,2292.0,219.15899658203125,332.39976284985784,-0.41654087134542994
2015-04-15,2293.0,223.83299255371094,333.25862160728434,-0.39801862519020403
2015-04-16,2294.0,228.572998046875,334.11932356780295,-0.37964255976286587
2015-04-17,2295.0,222.8820037841797,334.98187188105476,-0.4074339161647105
2015-04-18,2296.0,223.3560028076172,335.84626970067825,-0.40788660093703477
2015-04-19,2297.0,222.60000610351562,336.7125201843236,-0.4138530441996586
2015-04-20,2298.0,224.62600708007812,337.58062649365525,-0.40736754661921726
2015-04-21,2299.0,235.2689971923828,338.4505917943522,-0.3636485910820326
2015-04-22,2300.0,234.17599487304688,339.3224192561131,-0.37087779712955893
2015-04-23,2301.0,236.46200561523438,340.1961120526563,-0.36373470924356877
2015-04-24,2302.0,231.26800537109375,341.07167336173205,-0.38851540658339623
2015-04-25,2303.0,226.38999938964844,341.9491063651156,-0.4124027411449269
2015-04-26,2304.0,219.42999267578125,342.8284142486146,-0.44619683032572865
2015-04-27,2305.0,229.28599548339844,343.70960020207406,-0.4048270024737075
2015-04-28,2306.0,225.85499572753906,344.592667419379,-0.42246986381352425
2015-04-29,2307.0,225.80799865722656,345.4776190984571,-0.4252427880876004
2015-04-30,2308.0,236.14500427246094,346.364458441279,-0.3830455275448372
2015-05-01,2309.0,232.07899475097656,347.25318865386777,-0.4029763558533741
2015-05-02,2310.0,234.92999267578125,348.1438129462996,-0.3933280837459341
2015-05-03,2311.0,240.35800170898438,349.0363345327037,-0.3730465415029922
2015-05-04,2312.0,239.01800537109375,349.9307566312749,-0.38119641133994175
2015-05-05,2313.0,236.12100219726562,350.82708246426125,-0.395949064721818
2015-05-06,2314.0,229.78199768066406,351.72531525798917,-0.4257194933109911
2015-05-07,2315.0,237.33399963378906,352.62545824284354,-0.3959380386545259
2015-05-08,2316.0,243.86300659179688,353.5275146532878,-0.3713546980255389
2015-05-09,2317.0,241.83200073242188,354.4314877278641,-0.38227178954419916
2015-05-10,2318.0,240.29600524902344,355.3373807091885,-0.3911961877678536
2015-05-11,2319.0,242.1580047607422,356.2451968439633,-0.38602882361201196
2015-05-12,2320.0,241.11199951171875,357.15493938297766,-0.39290813769877264
2015-05-13,2321.0,236.3769989013672,358.0666115811097,-0.4152910515349113
2015-05-14,2322.0,236.9290008544922,358.9802166973295,-0.41550675847705243
2015-05-15,2323.0,237.60499572753906,359.8957579947093,-0.41520481533667386
2015-05-16,2324.0,236.1529998779297,360.8132387404131,-0.42388058072032475
2015-05-17,2325.0,236.802001953125,361.7326622057149,-0.4236810796364834
2015-05-18,2326.0,233.1280059814453,362.6540316659937,-0.44186161437928195
2015-05-19,2327.0,231.94700622558594,363.57735040073845,-0.44948314360310615
2015-05-20,2328.0,234.01800537109375,364.5026216935482,-0.4431356855699162
2015-05-21,2329.0,235.343994140625,365.42984883214507,-0.4400260800288027
2015-05-22,2330.0,240.34800720214844,366.35903510836926,-0.4215259197333401
2015-05-23,2331.0,238.8719940185547,367.29018381818145,-0.43022440865382716
2015-05-24,2332.0,240.9530029296875,368.22329826167334,-0.42408763701812013
2015-05-25,2333.0,237.11000061035156,369.15838174306765,-0.4427015997153685
2015-05-26,2334.0,237.11599731445312,370.09543757071566,-0.44521145021419706
2015-05-27,2335.0,237.2830047607422,371.0344690571128,-0.4470414251375594
2015-05-28,2336.0,237.4080047607422,371.9754795188934,-0.4490477367687342
2015-05-29,2337.0,237.0959930419922,372.91847227682825,-0.452894729705398
2015-05-30,2338.0,233.34500122070312,373.86345065584806,-0.47137257519247466
2015-05-31,2339.0,230.19000244140625,374.8104179850253,-0.4875152806322278
2015-06-01,2340.0,222.92599487304688,375.7593775975897,-0.5221091305084995
2015-06-02,2341.0,225.80299377441406,376.7103328309313,-0.5118136340385728
2015-06-03,2342.0,225.87399291992188,377.66328702660013,-0.5140257332519278
